## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.type,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
hxexperiencemanager64sitesdeployingusingdatastoreconfig,Configuring node stores and data stores in AEM 6,Experience Manager,Learn how to configure node stores and data stores and how to perform data store garbage collection.,/www/img/thumb/AdobeStock_190559791.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/deploying/using/data-store-config.html,,,Reference,,,,,,,,,,
hxexperiencemanagerdispatcherusingdispatcher,Dispatcher Overview,Experience Manager,This article provides a general overview of Dispatcher.,/www/img/thumb/3.png,,https://helpx.adobe.com/experience-manager/dispatcher/using/dispatcher.html,,,Reference,,,,,,,,,,
hxexperiencemanagercloudmanagerusingcustomerjourney,Customer Journey,Experience Manager,Follow this page to learn about your journey as a customer to get started with Cloud Manager.,/www/img/thumb/AdobeStock_60596468.jpg,,https://helpx.adobe.com/experience-manager/cloud-manager/using/customer-journey.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdevelopingusingdevguidelinesbestpracticesSecurityConsiderations,AEM Development - Guidelines and Best Practices,Experience Manager,Guidelines and best practices for developing on AEM,/www/img/thumb/AdobeStock_58947296.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/developing/using/dev-guidelines-bestpractices.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdeployingusingsinglesignon,Single Sign On,Experience Manager,Learn how to configure Single Sign On (SSO) for an AEM instance.,/www/img/thumb/AdobeStock_142036661.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/deploying/using/single-sign-on.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingsaml20authenticationhandler,SAML 2.0 Authentication Handler,Experience Manager,Learn about the SAML 2.0 Authentication Handler in AEM.,/www/img/thumb/AdobeStock_58947296.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/saml-2-0-authenticationhandler.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingcug,Creating a Closed User Group,Experience Manager,Learn how to create a Closed User Group.,/www/img/thumb/AdobeStock_75255210.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/cug.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingmsmlivecopy,Creating and Synchronizing Live Copies,Experience Manager,Learn how to create and synchronize Live Copies.,/www/img/thumb/aem-placeholder.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/msm-livecopy.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingmsmlivecopyoverview,Live Copy Overview Console,Experience Manager,Learn about the basics of the Live Copy Overview Console.,/www/img/thumb/aem-placeholder.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/msm-livecopy-overview.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingmsmsync,Configuring Live Copy Synchronization,Experience Manager,Learn about configuring Live Copy Synchronization.,/www/img/thumb/aem-placeholder.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/msm-sync.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingmsmrolloutconflicts,MSM Rollout Conflicts,Experience Manager,Learn how to resolve Multi Site Manager rollout conflicts.,/www/img/thumb/aem-placeholder.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/msm-rollout-conflicts.html,,,Reference,,,,,,,,,,
yteFjN5y13xss,Overview of Multi Site Manager,Experience Manager,"Introduction of Multi Site Manager, and tools and terminology used in Adobe Experience Manager for Managing Multiple sites.",/www/img/thumb/eFjN5y13xss.png,,https://youtu.be/eFjN5y13xss,,,Video,,,,,,,,,,
hxexperiencemanager64managingusingseoandurlmanagement,SEO and URL Management Best Practices,Experience Manager,Learn about SEO best practices and recommendations for achieving these on an AEM implementation.,/www/img/thumb/aem-seo-url-mgmt.png,,https://helpx.adobe.com/experience-manager/6-5/managing/using/seo-and-url-management.html,,,Reference,,,,,,,,,,
lu26,Multitenancy and Concurrent Development in AEM,Experience Manager,"When multiple teams are deploying their code to the same AEM environments, there are practices they should follow to ensure that teams can work as independently as possible.",/www/img/thumb/aem-impl-multitenancy-wp.png,,https://solutionpartners.adobe.com/content/dam/spp_assets/public/public_4/Multitenancy_and_Concurrent_Development_in_AEM.pdf,,,Reference,,,,,,,,,,
hxexperiencemanagerusingconfiguringaem64apachedirectoryservice,Configuring Adobe Experience Manager 6.4 to use Apache Directory Service,Experience Manager,"Discusses how to configure AEM 6.x to work with an LDAP service. In this article, Apache Directory Service is used.",/www/img/thumb/AEMLDAP.png,,https://helpx.adobe.com/experience-manager/using/configuring-aem64-apache-directory-service.html,,,Reference,,,,,,,,,,
hxexperiencemanagerkbcommoncriticalAEMissues,Common critical AEM issues,Experience Manager,Common critical AEM issues | AEM,/www/img/thumb/AdobeStock_135360147.jpg,,https://helpx.adobe.com/experience-manager/kb/common-critical-AEM-issues.html,,,Reference,,,,,,,,,,
lu27,AEM Storage Considerations,Experience Manager,Choosing the right storage architecture for your AEM deployment can ensure that your system is performant and reliable.,/www/img/thumb/AdobeStock_200146313.jpg,,https://solutionpartners.adobe.com/content/dam/spp_assets/public/public_4/AEM_Storage_Considerations.pdf,,,Reference,,,,,,,,,,
lu28,Core Components User Guide,Experience Manager,"The Core Components follow modern implementation patterns that differ from traditional foundation components, but following three simple steps, you can get up-and-running with Core Components and benefit from their modern features.",/www/img/thumb/core.png,,https://helpx.adobe.com/experience-manager/core-components/user-guide.html?topic=/experience-manager/core-components/morehelp/developing.ug.js,,,Reference,,,,,,,,,,
lu29,Developing User Guide,Experience Manager,"AEM components are used to hold, format, and render the content made available on your webpages.",/www/img/thumb/AdobeStock_168151625.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/developing/user-guide.html?topic=/experience-manager/6-5/sites/developing/morehelp/components.ug.js,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdevelopingusingpagetemplateseditable,Page Templates - Editable ,Experience Manager,"Editable templates have been introduced to, allow non-developers to create and edit templates, provide templates that retain a dynamic connection to any pages created from them, and make the page component more generic",/www/img/thumb/aem-editable-templates.png,,https://helpx.adobe.com/experience-manager/6-5/sites/developing/using/page-templates-editable.html,,,Reference,,,,,,,,,,
lu30,Sling Models,Experience Manager,"Sling Models are annotation driven POJOs, designed to encapsulate business logic and keep front end code simple.",/www/img/thumb/AdobeStock_100373086.jpg,,https://sling.apache.org/documentation/bundles/models.html,,,Reference,,,,,,,,,,
hxexperiencemanagerhtlusinggettingstarted,Getting Started with HTL,Experience Manager,The HTML Template Language (HTL) supported by Adobe Experience Manager (AEM) takes the place of JSP (JavaServer Pages) as the preferred and recommended server-side template system for HTML in AEM.,/www/img/thumb/HTML_Template_Language_HTL_logo.png,,https://helpx.adobe.com/experience-manager/htl/using/getting-started.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdevelopingusingspawalkthrough,SPA Introduction and Walkthrough,Experience Manager,"This article introduces the concepts of a SPA and walks through using a basic SPA application for authoring, showing how it relates to the underlying AEM SPA Editor.",/www/img/thumb/AdobeStock_48109316.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/developing/using/spa-walkthrough.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdeployingusingperformanceguidelines,Performance Guidelines,Experience Manager,This article provides general guidelines on how to optimize the performance of your AEM deployment.,/www/img/thumb/AdobeStock_120349760.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/deploying/using/performance-guidelines.html,,,Reference,,,,,,,,,,
hxexperiencemanager64assetsusingassetsmonitoringbestpractices,Assets Monitoring Best Practices,Experience Manager,Best practices for monitoring the environment and performance of your AEM instance after it is deployed.,/www/img/thumb/AdobeStock_69622173.jpg,,https://helpx.adobe.com/experience-manager/6-5/assets/using/assets-monitoring-best-practices.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdeployingusingqueriesandindexing,Oak Queries and Indexing,Experience Manager,Learn how to configure indexes in AEM.,/www/img/thumb/5.png,,https://helpx.adobe.com/experience-manager/6-5/sites/deploying/using/queries-and-indexing.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingdatastoregarbagecollection,Data Store Garbage Collection,Experience Manager,Learn how to configure Data Store Garbage Collection to free up disk space.,/www/img/thumb/AdobeStock_170385439.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/data-store-garbage-collection.html,,,Reference,,,,,,,,,,
tv17004,Online Revision Cleanup,Experience Manager,"Covers Tools, Operations, Maintenance, Revision Clean Up, JMX MBean and Segment Tar OSGi Config",/www/img/thumb/17004.jpg,,https://video.tv.adobe.com/v/17004/?quality=9,,,Video,,,,,,,,,,
tv19833,Integrations,Experience Manager,Description of [AEM-GEMS]2017-09-27-Integrations.mp4,/www/img/thumb/19833.jpg,,https://video.tv.adobe.com/v/19833/?quality=9,,,Video,,,,,,,,,,
tv22055,Content-Services,Experience Manager,Description of [ATACE]2018-03-27-Content-Services.mp4,/www/img/thumb/22055.jpg,,https://video.tv.adobe.com/v/22055/?quality=9,,,Video,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingthirdpartyservices,Integrating with Third-Party Services,Experience Manager,Learn how to integrate AEM with third party services.,/www/img/thumb/aem-third-party-svcs.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/third-party-services.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingpackagemanagermainpars_title_3,How to Work With Packages,Experience Manager,Learn the basics of working with packages in AEM.,/www/img/thumb/AdobeStock_113286249.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/package-manager.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdeployingusingupgrade,Upgrading to AEM 6.4,Experience Manager,Learn about the basics of upgrading an older AEM installation to AEM 6.4.,/www/img/thumb/aem-upgrade.png,,https://helpx.adobe.com/experience-manager/6-5/sites/deploying/using/upgrade.html,,,Reference,,,,,,,,,,
lu31,Default Translator - Microsoft connector,Experience Manager,Use Microsoft Translator to take your content management experience one step further by enabling machine translation features.,/www/img/thumb/aem-ms-translator.png,,https://www.microsoft.com/en-us/translator/business/aem/,,,Reference,,,,,,,,,,
hxexperiencemanagerktintegrationusingaemlaunchintegrationtutorialunderstand,"Understanding AEM Integration with Launch By Adobe, Analytics and Target",Experience Manager,"Technical walkthrough integrating AEM 6.4 with Adobe Analytics, Adobe Target, and Launch By Adobe to build, deliver and measure personalized experiences. Also, examine how to leverage Context Hub to use your data for personalizing experiences and AEM Content Insights to visualize content KPIs. ",/www/img/thumb/aem-launch-integration-tutorial.png,,https://helpx.adobe.com/experience-manager/kt/integration/using/aem-launch-integration-tutorial-understand.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusinglivefyre,Integrating with Livefyre,Experience Manager,Learn how to integrate and use Livefyre with AEM 6.4.,/www/img/thumb/livefyre-aem-import-ugc.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/livefyre.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingtctic,Configuring the Translation Integration Framework,Experience Manager,Learn how to configure the Translation Integration Framework.,/www/img/thumb/aem-tc-tic.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/tc-tic.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingtcbp,Translation Best Practices,Experience Manager,Find best practices compiled by Adobe engineering and consulting teams to help you get up and running with translation projects.,/www/img/thumb/aem-tc-best-practices.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/tc-bp.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingadobeanalyticsvideo,Configuring Video Tracking for Adobe Analytics,Experience Manager,Learn about configuring video tracking for SiteCatalyst.,/www/img/thumb/aem-aa-video.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/adobeanalytics-video.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingtarget,Integrating with Adobe Target,Experience Manager,Learn about integrating AEM with Adobe Target.,/www/img/thumb/aem-at-integration.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/target.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesadministeringusingcampaign,Integrating with Adobe Campaign,Experience Manager,Learn how to integrate AEM with Adobe Campaign.,/www/img/thumb/aem-campaign-integration.png,,https://helpx.adobe.com/experience-manager/6-5/sites/administering/using/campaign.html,,,Reference,,,,,,,,,,
hxexperiencemanager64sitesdevelopingusingtestenvironments,Which Test Environments will be needed?,Experience Manager,Several environments will need to be considered as part of testing,/www/img/thumb/aem-test-environments.jpg,,https://helpx.adobe.com/experience-manager/6-5/sites/developing/using/test-environments.html,,,Reference,,,,,,,,,,
hxexperiencemanager64managingusingbestpracticesfurtherreferenceKeyPerformanceIndicatorsandTargetMetrics,The Checklist - Further Reference,Experience Manager,Learn about further details that elaborate on and/or augment the documents and principles covered by the Managing Projects - Best Practices Checklist.,/www/img/thumb/AdobeStock_102146797.jpg,,https://helpx.adobe.com/experience-manager/6-5/managing/using/best-practices-further-reference.html,,,Reference,,,,,,,,,,
